Betreiber,Straße,Hausnummer,Adresszusatz,Postleitzahl,Ort,Bundesland,Kreis/kreisfreie Stadt,Breitengrad,Längengrad,Inbetriebnahmedatum,Nennleistung Ladeeinrichtung [kW],Art der Ladeeinrichung,Anzahl Ladepunkte,Steckertypen1,P1 [kW],Public Key1,Steckertypen2,P2 [kW],Public Key2,Steckertypen3,P3 [kW],Public Key3,Steckertypen4,P4 [kW],Public Key4,Stadtbezirk
SWM Versorgungs GmbH,Widenmayerstr.,14,,80538,München,Bayern,Kreisfreie Stadt München,48.140.071,11.593.543,21.06.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,1
SWM Versorgungs GmbH,Widenmayerstr.,15,,80538,München,Bayern,Kreisfreie Stadt München,48.140.168,11.593.591,21.06.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,1
SWM Versorgungs GmbH,Lerchenfeldstr.,9,,80538,München,Bayern,Kreisfreie Stadt München,48.145.917,11.592.843,19.11.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,1
SWM Versorgungs GmbH,Lerchenfeldstr.,9a,,80538,München,Bayern,Kreisfreie Stadt München,48.145.982,11.592.891,19.11.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,1
SWM Versorgungs GmbH,Thierschstr.,25a,Seite Adelgundenstr.,80538,München,Bayern,Kreisfreie Stadt München,4.813.543,11.586.162,23.12.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,1
SWM Versorgungs GmbH,Thierschstr.,25b,Seite Adelgundenstr.,80538,München,Bayern,Kreisfreie Stadt München,48.135.482,11.586.172,23.12.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,1
Wirelane GmbH,Von-der-Tann-Straße,12,,80539,München,Bayern,Kreisfreie Stadt München,4.822.601.154,1.157.566.344,05.07.2023,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,40E2 9E44 F75A 8A2B 047F 06EE 17EB 591E 3024 2025 3B6B DE19 C898 9709 A3F2 CFB1 B459 8790 CC5B 361B 85A7 FC55 C4F5 DB25,AC Steckdose Typ 2,22.0,7C45 8F3C 7FD5 151A 51E0 F1A9 0645 0C9E EF9B 3AEA 267E A0C5 BDD0 4B8F EEB3 E1D0 3832 858A 1AE1 8C70 F0B2 1313 116A 4C7F,,,,,,,11
Wirelane GmbH,Von-der-Tann-Straße,12,,80539,München,Bayern,Kreisfreie Stadt München,481.447.777,115.821.996,05.07.2023,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,3A18 6E55 E2A9 D282 C371 694D A711 013C 4C9A C5FB 39FF 56A0 F34A 1799 742B A0EF 3E6D 5B8E 9CC8 7AAA 41C0 A57A B100 B0C8,AC Steckdose Typ 2,22.0,EA10 DE32 6C30 251C F017 3E1C CEE5 D7BF D4DB 37F1 21DD 7595 7B6D 9D2C 67AE 42FD 57A1 D344 D581 77DC 0493 FA2A 2B63 496B,,,,,,,3
symCharge GmbH,Max-Joseph-Platz,4,,80539,München,Bayern,Kreisfreie Stadt München,4.814.049,1.157.764,23.11.2018,30,Normalladeeinrichtung,3,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,AC Steckdose Typ 2,22.0,,,,,1
SWM Versorgungs GmbH,Maximilianstr.,16,,80539,München,Bayern,Kreisfreie Stadt München,48.138.872,11.580.909,19.12.2017,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,1
SWM Versorgungs GmbH,Maximilianstr.,16a,,80539,München,Bayern,Kreisfreie Stadt München,48.138.861,11.581.028,19.12.2017,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,1
SWM Versorgungs GmbH,Galeriestr.,4,,80539,München,Bayern,Kreisfreie Stadt München,48.143.779,1.158.049,26.08.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,1
SWM Versorgungs GmbH,Galeriestr.,4a,,80539,München,Bayern,Kreisfreie Stadt München,48.143.752,1.158.057,26.08.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,1
SWM Versorgungs GmbH,Kunigundenstr.,30,,80585,München,Bayern,Kreisfreie Stadt München,48.165.971,11.591.821,11.06.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,12
E.ON Drive GmbH,Arnulfstraße,203,,80634,München,Bayern,Kreisfreie Stadt München,48.149.226,11.521.759,07.05.2021,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Nymphenburger Str.,168,,80634,München,Bayern,Kreisfreie Stadt München,48.154.005,11.533.477,20.03.2017,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Hirschbergstr.,2,,80634,München,Bayern,Kreisfreie Stadt München,48.149.152,11.536.205,20.11.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Hirschbergstr.,2a,,80634,München,Bayern,Kreisfreie Stadt München,48.149.108,1.153.609,20.11.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Sedlmayrstr.,10a,,80634,München,Bayern,Kreisfreie Stadt München,48.146.687,11.531.333,13.12.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Sedlmayrstr.,10b,,80634,München,Bayern,Kreisfreie Stadt München,48.146.547,11.531.299,13.12.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Richelstr.,11,,80634,München,Bayern,Kreisfreie Stadt München,48.145.567,11.529.372,19.12.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Burghausener Str.,1,,80634,München,Bayern,Kreisfreie Stadt München,48.145.716,1.152.962,19.12.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Wendl-Dietrich-Str.,21b,,80634,München,Bayern,Kreisfreie Stadt München,48.151.647,11.526.777,19.12.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Wendl-Dietrich-Str.,21a,,80634,München,Bayern,Kreisfreie Stadt München,48.151.702,11.527.268,19.12.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
Park One GmbH,Lilli-Palmer-Straße,2,,80636,München,Bayern,Kreisfreie Stadt München,48.144.825,11.538.679,15.06.2018,22,Normalladeeinrichtung,4,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,AC Steckdose Typ 2,22.0,,AC Steckdose Typ 2,22.0,,9
Park One GmbH,Lilli-Palmer-Straße,2,,80636,München,Bayern,Kreisfreie Stadt München,48.144.825,11.538.679,15.06.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
Mercedes- Benz AG - Niederlassung München,Arnulfstraße,61,,80636,München,Bayern,Kreisfreie Stadt München,481.454.986,115.366.836,08.10.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,11,,AC Steckdose Typ 2,11.0,,,,,,,,9
Mercedes- Benz AG - Niederlassung München,Arnulfstraße,61,,80636,München,Bayern,Kreisfreie Stadt München,48.145.252,115.364.127,08.10.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,11,,AC Steckdose Typ 2,11.0,,,,,,,,9
Mercedes- Benz AG - Niederlassung München,Arnulfstraße,61,,80636,München,Bayern,Kreisfreie Stadt München,481.452.799,115.363.268,08.10.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,11,,AC Steckdose Typ 2,11.0,,,,,,,,9
Mercedes- Benz AG - Niederlassung München,Arnulfstraße,61,,80636,München,Bayern,Kreisfreie Stadt München,481.452.562,115.364.556,16.10.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,11,,AC Steckdose Typ 2,11.0,,,,,,,,9
Mercedes- Benz AG - Niederlassung München,Arnulfstraße,61,,80636,München,Bayern,Kreisfreie Stadt München,481.452.533,115.364.951,16.10.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,11,,AC Steckdose Typ 2,11.0,,,,,,,,9
Mercedes- Benz AG - Niederlassung München,Arnulfstraße,61,,80636,München,Bayern,Kreisfreie Stadt München,481.447.179,115.364.908,22.02.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,11,,AC Steckdose Typ 2,11.0,,,,,,,,9
Mercedes- Benz AG - Niederlassung München,Arnulfstraße,61,,80636,München,Bayern,Kreisfreie Stadt München,48.144.641,115.367.883,03.04.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,11,,AC Steckdose Typ 2,11.0,,,,,,,,9
Mercedes- Benz AG - Niederlassung München,Arnulfstraße,61,,80636,München,Bayern,Kreisfreie Stadt München,4.814.471,11.536.458,13.08.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,11,,AC Steckdose Typ 2,11.0,,,,,,,,9
Mercedes- Benz AG - Niederlassung München,Arnulfstraße,61,,80636,München,Bayern,Kreisfreie Stadt München,481.449.625,115.365.763,23.10.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,11,,AC Steckdose Typ 2,11.0,,,,,,,,9
Mercedes- Benz AG - Niederlassung München,Arnulfstraße,61,,80636,München,Bayern,Kreisfreie Stadt München,481.448.865,115.366.782,23.10.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,11,,AC Steckdose Typ 2,11.0,,,,,,,,9
Mercedes- Benz AG - Niederlassung München,Arnulfstraße,61,,80636,München,Bayern,Kreisfreie Stadt München,4.814.499.899,1.153.669.003,19.06.2023,22,Normalladeeinrichtung,2,AC Kupplung Typ 2,11,,AC Kupplung Typ 2,11.0,,,,,,,,9
Mercedes- Benz AG - Niederlassung München,Arnulfstraße,61,,80636,München,Bayern,Kreisfreie Stadt München,4.814.496.352,1.153.672.481,19.06.2023,22,Normalladeeinrichtung,2,AC Kupplung Typ 2,11,,AC Kupplung Typ 2,11.0,,,,,,,,9
SWM Versorgungs GmbH,Albrechtstr.,2,,80636,München,Bayern,Kreisfreie Stadt München,48.151.385,11.544.912,20.03.2017,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Leonrodpl.,5,,80636,München,Bayern,Kreisfreie Stadt München,48.159.344,11.546.701,08.11.2017,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Artilleriestr.,13,,80636,München,Bayern,Kreisfreie Stadt München,48.157.011,11.539.534,08.11.2017,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Artilleriestr.,13a,,80636,München,Bayern,Kreisfreie Stadt München,48.156.947,11.539.464,08.11.2017,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Maillingerstr.,9,,80636,München,Bayern,Kreisfreie Stadt München,48.148.934,11.545.841,20.09.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,3
SWM Versorgungs GmbH,Maillingerstr.,30,Seite Rupprechtsstr.,80636,München,Bayern,Kreisfreie Stadt München,48.147.221,11.543.434,20.09.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Maillingerstr.,30a,Seite Rupprechtsstr.,80636,München,Bayern,Kreisfreie Stadt München,48.147.271,11.543.349,20.09.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Erika-Mann-Str.,59,,80636,München,Bayern,Kreisfreie Stadt München,48.143.347,11.537.457,08.11.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Erika-Mann-Str.,59a,,80636,München,Bayern,Kreisfreie Stadt München,48.143.383,11.537.222,08.11.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Albrechtstr.,14,,80636,München,Bayern,Kreisfreie Stadt München,48.154.122,11.541.419,23.01.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Albrechtstr.,14a,,80636,München,Bayern,Kreisfreie Stadt München,48.154.181,11.541.355,23.01.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Pfänderstr.,27,,80636,München,Bayern,Kreisfreie Stadt München,48.155.986,11.547.935,28.11.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Pfänderstr.,27a,,80636,München,Bayern,Kreisfreie Stadt München,48.156.065,11.547.834,28.11.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Trivastr.,18,,80637,München,Bayern,Kreisfreie Stadt München,48.161.423,11.541.325,08.11.2017,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Trivastr.,20,,80637,München,Bayern,Kreisfreie Stadt München,48.161.534,11.541.143,08.11.2017,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Landshuter Allee,54,,80637,München,Bayern,Kreisfreie Stadt München,481.533,1.153.755,12.04.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Pickelstr.,1,,80637,München,Bayern,Kreisfreie Stadt München,48.169.105,11.534.445,28.09.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,10
SWM Versorgungs GmbH,Pickelstr.,1a,,80637,München,Bayern,Kreisfreie Stadt München,48.169.191,11.534.581,28.09.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,10
SWM Versorgungs GmbH,Raglovichstr.,1,,80637,München,Bayern,Kreisfreie Stadt München,48.159.822,11.540.385,21.11.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Raglovichstr.,1a,,80637,München,Bayern,Kreisfreie Stadt München,48.159.957,11.540.378,21.11.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Waisenhausstr.,52,,80637,München,Bayern,Kreisfreie Stadt München,48.163.195,11.529.101,05.07.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Waisenhausstr.,54,,80637,München,Bayern,Kreisfreie Stadt München,48.163.354,11.529.076,05.07.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Gertrud-Bäumer-Str.,2,,80637,München,Bayern,Kreisfreie Stadt München,48.162.476,11.545.762,25.11.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Gertrud-Bäumer-Str.,2a,,80637,München,Bayern,Kreisfreie Stadt München,48.162.394,11.545.639,25.11.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Volpinistr.,70,,80638,München,Bayern,Kreisfreie Stadt München,48.166.007,1.151.855,24.10.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Volpinistr.,70a,,80638,München,Bayern,Kreisfreie Stadt München,48.166.039,11.518.668,24.10.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Nederlinger Str.,19,ggü.,80638,München,Bayern,Kreisfreie Stadt München,48.161.065,11.522.237,29.10.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Nederlinger Str.,19a,ggü.,80638,München,Bayern,Kreisfreie Stadt München,48.161.068,1.152.225,29.10.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
Jolt Energy GmbH,Arnulfstr.,279,,80639,München,Bayern,Kreisfreie Stadt München,48.152.296,11.514.744,06.04.2023,320,Schnellladeeinrichtung,2,DC Kupplung Combo,160,,DC Kupplung Combo,160.0,,,,,,,,9
Jolt Energy GmbH,Arnulfstr.,279,,80639,München,Bayern,Kreisfreie Stadt München,48.152.287,11.514.709,06.04.2023,320,Schnellladeeinrichtung,2,DC Kupplung Combo,160,,DC Kupplung Combo,160.0,,,,,,,,9
SWM Versorgungs GmbH,Kriemhildenstr.,38,,80639,München,Bayern,Kreisfreie Stadt München,48.151.671,11.509.649,07.12.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Kriemhildenstr.,38a,,80639,München,Bayern,Kreisfreie Stadt München,48.151.646,11.509.506,07.12.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Lierstr.,14,,80639,München,Bayern,Kreisfreie Stadt München,48.152.902,11.511.484,13.12.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Lierstr.,14a,,80639,München,Bayern,Kreisfreie Stadt München,48.152.899,11.511.675,13.12.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Gaßnerstr.,6,,80639,München,Bayern,Kreisfreie Stadt München,4.815.451,11.509.537,13.12.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Gaßnerstr.,6a,,80639,München,Bayern,Kreisfreie Stadt München,48.154.551,11.509.308,13.12.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Romanstr.,70a,,80639,München,Bayern,Kreisfreie Stadt München,48.155.589,11.512.902,18.12.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Romanstr.,70b,,80639,München,Bayern,Kreisfreie Stadt München,48.155.577,11.512.688,18.12.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Rosa-Bavarese-Str.,1,,80639,München,Bayern,Kreisfreie Stadt München,48.147.107,11.502.535,19.12.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Rosa-Bavarese-Str.,1a,,80639,München,Bayern,Kreisfreie Stadt München,48.146.964,11.502.492,19.12.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Steubenpl.,3,,80639,München,Bayern,Kreisfreie Stadt München,4.815.113,11.519.989,27.12.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Steubenpl.,4,,80639,München,Bayern,Kreisfreie Stadt München,48.151.127,11.519.815,27.12.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Prinzenstr.,18,,80639,München,Bayern,Kreisfreie Stadt München,48.157.345,1.152.239,29.03.2020,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Prinzenstr.,18a,,80639,München,Bayern,Kreisfreie Stadt München,48.157.335,11.522.253,29.03.2020,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Winthirstr.,25,,80639,München,Bayern,Kreisfreie Stadt München,48.156.477,11.527.736,03.09.2020,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Winthirstr.,25a,,80639,München,Bayern,Kreisfreie Stadt München,4.815.666,11.527.548,03.09.2020,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,9
SWM Versorgungs GmbH,Ehrengutstr.,5,,80649,München,Bayern,Kreisfreie Stadt München,48.121.279,11.559.301,30.08.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,2
SWM Versorgungs GmbH,Ehrengutstr.,5a,,80649,München,Bayern,Kreisfreie Stadt München,48.121.272,11.559.455,30.08.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,2
SWM Versorgungs GmbH,Rosenheimer Str.,172,,80669,München,Bayern,Kreisfreie Stadt München,48.118.058,11.609.636,20.12.2017,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,16
Aral Pulse,Garmischer Straße,138,,80686,München,Bayern,Kreisfreie Stadt München,4.812.715,11.522.233,01.06.2023,150,Schnellladeeinrichtung,2,DC Kupplung Combo,150,,DC Kupplung Combo,150.0,,,,,,,,7
Aral Pulse,Garmischer Straße,138,,80686,München,Bayern,Kreisfreie Stadt München,4.812.715,11.522.233,01.06.2023,150,Schnellladeeinrichtung,2,DC Kupplung Combo,150,,DC Kupplung Combo,150.0,,,,,,,,7
Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e. V.,Hansastraße,27,Fraunhofer ZV,80686,München,Bayern,Kreisfreie Stadt München,481.324.251,115.297.252,01.05.2021,22,Normalladeeinrichtung,1,AC Steckdose Typ 2,22,,,,,,,,,,,7
Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e. V.,Hansastraße,27,Fraunhofer ZV,80686,München,Bayern,Kreisfreie Stadt München,481.324.251,115.297.252,01.05.2021,22,Normalladeeinrichtung,1,AC Steckdose Typ 2,22,,,,,,,,,,,7
Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e. V.,Hansastraße,27,Fraunhofer ZV,80686,München,Bayern,Kreisfreie Stadt München,481.324.251,115.297.252,01.05.2021,22,Normalladeeinrichtung,1,AC Steckdose Typ 2,22,,,,,,,,,,,7
Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e. V.,Hansastraße,27,Fraunhofer ZV,80686,München,Bayern,Kreisfreie Stadt München,481.324.251,115.297.252,01.05.2021,22,Normalladeeinrichtung,1,AC Steckdose Typ 2,22,,,,,,,,,,,7
Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e. V.,Hansastraße,27,Fraunhofer ZV,80686,München,Bayern,Kreisfreie Stadt München,481.324.251,115.297.252,01.05.2021,22,Normalladeeinrichtung,1,AC Steckdose Typ 2,22,,,,,,,,,,,7
Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e. V.,Hansastraße,27,Fraunhofer ZV,80686,München,Bayern,Kreisfreie Stadt München,481.324.251,115.297.252,01.05.2021,22,Normalladeeinrichtung,1,AC Steckdose Typ 2,22,,,,,,,,,,,7
Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e. V.,Hansastraße,27,Fraunhofer ZV,80686,München,Bayern,Kreisfreie Stadt München,481.324.251,115.297.252,01.05.2021,22,Normalladeeinrichtung,1,AC Steckdose Typ 2,22,,,,,,,,,,,7
Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e. V.,Hansastraße,27,Fraunhofer ZV,80686,München,Bayern,Kreisfreie Stadt München,481.324.251,115.297.252,01.05.2021,22,Normalladeeinrichtung,1,AC Steckdose Typ 2,22,,,,,,,,,,,7
Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e. V.,Hansastraße,27,Fraunhofer ZV,80686,München,Bayern,Kreisfreie Stadt München,481.324.251,115.297.252,25.06.2021,11,Normalladeeinrichtung,1,AC Steckdose Typ 2,11,,,,,,,,,,,7
Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e. V.,Hansastraße,27,Fraunhofer ZV,80686,München,Bayern,Kreisfreie Stadt München,481.324.251,115.297.252,25.06.2021,11,Normalladeeinrichtung,1,AC Steckdose Typ 2,11,,,,,,,,,,,7
Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e. V.,Hansastraße,27,Fraunhofer ZV,80686,München,Bayern,Kreisfreie Stadt München,481.324.251,115.297.252,25.06.2021,11,Normalladeeinrichtung,1,AC Steckdose Typ 2,11,,,,,,,,,,,7
Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e. V.,Hansastraße,27,Fraunhofer ZV,80686,München,Bayern,Kreisfreie Stadt München,481.324.251,115.297.252,25.06.2021,11,Normalladeeinrichtung,1,AC Steckdose Typ 2,11,,,,,,,,,,,7
